state,county,tract,block group,NAME,B01001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E
53,033,025400,3,"Block Group 3, Census Tract 254, King County, Washington",3320,0,29,15,0,0,31,4,92,57,20,0,8
53,033,025803,3,"Block Group 3, Census Tract 258.03, King County, Washington",2015,0,7,0,0,14,0,0,7,23,0,5,0
53,033,001000,1,"Block Group 1, Census Tract 10, King County, Washington",875,10,15,20,27,0,5,7,11,13,4,7,18
53,033,001000,2,"Block Group 2, Census Tract 10, King County, Washington",1161,7,8,28,0,0,9,12,9,23,5,0,14
53,033,001200,1,"Block Group 1, Census Tract 12, King County, Washington",1256,15,49,13,11,0,14,61,33,0,0,13,0
53,033,001200,5,"Block Group 5, Census Tract 12, King County, Washington",1265,0,13,0,24,0,0,46,0,48,11,0,0
53,033,001200,3,"Block Group 3, Census Tract 12, King County, Washington",1991,0,14,0,18,0,49,22,17,127,45,84,125
53,033,001200,4,"Block Group 4, Census Tract 12, King County, Washington",1369,26,0,13,14,0,44,29,0,27,0,27,125
53,033,001200,2,"Block Group 2, Census Tract 12, King County, Washington",1103,0,20,7,15,0,0,0,0,58,0,0,0
53,033,021903,3,"Block Group 3, Census Tract 219.03, King County, Washington",640,16,16,16,14,0,0,16,0,15,14,0,17
53,033,011300,1,"Block Group 1, Census Tract 113, King County, Washington",1957,11,67,23,50,0,0,18,80,213,56,75,43
53,033,011300,4,"Block Group 4, Census Tract 113, King County, Washington",741,0,37,12,0,5,0,5,0,0,11,15,10
53,033,011300,5,"Block Group 5, Census Tract 113, King County, Washington",1154,0,0,21,6,0,1,17,13,0,6,0,16
53,033,011300,2,"Block Group 2, Census Tract 113, King County, Washington",1730,0,13,28,0,14,10,16,0,0,10,80,29
53,033,028300,3,"Block Group 3, Census Tract 283, King County, Washington",2633,24,34,27,0,25,12,11,39,15,11,13,38
53,033,028300,2,"Block Group 2, Census Tract 283, King County, Washington",1273,10,0,58,40,9,4,0,15,50,36,0,0
53,033,028300,1,"Block Group 1, Census Tract 283, King County, Washington",1453,60,45,10,0,0,0,46,24,0,9,39,11
53,033,028500,1,"Block Group 1, Census Tract 285, King County, Washington",1058,0,20,0,18,13,13,9,13,29,4,32,6
53,033,028500,3,"Block Group 3, Census Tract 285, King County, Washington",1804,8,12,41,10,8,0,13,11,21,9,0,0
53,033,028500,2,"Block Group 2, Census Tract 285, King County, Washington",1382,0,24,6,6,6,7,16,0,6,21,15,8
53,033,030004,5,"Block Group 5, Census Tract 300.04, King County, Washington",1362,0,13,0,0,0,0,0,25,0,0,0,21
53,033,030004,6,"Block Group 6, Census Tract 300.04, King County, Washington",1324,15,0,20,23,0,0,35,15,21,0,0,0
53,033,021903,2,"Block Group 2, Census Tract 219.03, King County, Washington",1110,19,0,16,0,0,0,0,16,0,0,0,22
53,033,021903,5,"Block Group 5, Census Tract 219.03, King County, Washington",1802,0,27,52,45,100,0,13,0,15,43,0,17
53,033,021903,1,"Block Group 1, Census Tract 219.03, King County, Washington",2069,35,19,0,0,21,39,20,25,20,61,19,78
53,033,022101,4,"Block Group 4, Census Tract 221.01, King County, Washington",614,20,10,10,0,9,28,10,0,30,9,0,19
53,033,023601,3,"Block Group 3, Census Tract 236.01, King County, Washington",1036,11,29,23,10,9,3,0,44,42,11,0,16
53,033,023601,1,"Block Group 1, Census Tract 236.01, King County, Washington",1802,11,12,33,43,20,21,0,43,11,31,10,11
53,033,024701,2,"Block Group 2, Census Tract 247.01, King County, Washington",1860,0,9,47,7,22,0,0,7,76,6,23,8
53,033,024701,1,"Block Group 1, Census Tract 247.01, King County, Washington",1095,7,0,38,7,8,23,8,44,55,27,14,27
53,033,030403,3,"Block Group 3, Census Tract 304.03, King County, Washington",1708,25,44,61,28,12,8,38,37,101,60,7,17
53,033,030403,1,"Block Group 1, Census Tract 304.03, King County, Washington",1261,41,23,37,24,32,7,51,17,50,7,30,52
53,033,031100,1,"Block Group 1, Census Tract 311, King County, Washington",1477,0,0,0,0,0,20,0,21,15,13,0,0
53,033,031100,4,"Block Group 4, Census Tract 311, King County, Washington",895,5,53,2,12,6,0,3,6,0,10,5,3
53,033,031202,1,"Block Group 1, Census Tract 312.02, King County, Washington",2169,25,12,124,37,0,0,12,25,36,46,0,0
53,033,031202,2,"Block Group 2, Census Tract 312.02, King County, Washington",957,0,0,4,2,0,0,13,0,13,0,4,0
53,033,031202,4,"Block Group 4, Census Tract 312.02, King County, Washington",902,0,14,55,51,0,0,0,15,25,0,21,27
53,033,012000,3,"Block Group 3, Census Tract 120, King County, Washington",1317,38,11,18,0,47,0,19,9,0,0,24,8
53,033,021100,1,"Block Group 1, Census Tract 211, King County, Washington",1527,23,18,8,6,0,0,9,28,29,31,8,8
53,033,021100,2,"Block Group 2, Census Tract 211, King County, Washington",1311,0,10,25,8,15,0,34,8,15,9,26,0
53,033,021100,4,"Block Group 4, Census Tract 211, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,0
53,033,021100,3,"Block Group 3, Census Tract 211, King County, Washington",1558,10,28,19,0,10,0,42,15,19,28,18,24
53,033,021904,2,"Block Group 2, Census Tract 219.04, King County, Washington",819,21,10,9,0,0,0,26,9,0,26,0,12
53,033,021904,4,"Block Group 4, Census Tract 219.04, King County, Washington",1193,7,10,0,0,0,0,7,0,0,7,4,27
53,033,021904,1,"Block Group 1, Census Tract 219.04, King County, Washington",2132,26,60,16,10,27,17,7,34,54,18,0,0
53,033,022400,5,"Block Group 5, Census Tract 224, King County, Washington",852,0,12,47,18,0,0,14,18,30,0,0,59
53,033,022500,1,"Block Group 1, Census Tract 225, King County, Washington",1661,17,34,15,14,0,0,16,19,32,0,0,0
53,033,022500,2,"Block Group 2, Census Tract 225, King County, Washington",1707,0,0,0,0,18,0,0,11,0,0,18,0
53,033,022500,3,"Block Group 3, Census Tract 225, King County, Washington",1348,0,21,0,0,0,20,19,57,20,19,0,21
53,033,022500,4,"Block Group 4, Census Tract 225, King County, Washington",1428,0,11,101,41,21,40,0,41,60,103,62,81
53,033,023801,1,"Block Group 1, Census Tract 238.01, King County, Washington",2383,0,21,28,9,7,13,8,20,60,15,29,10
53,033,024000,2,"Block Group 2, Census Tract 240, King County, Washington",1544,0,14,15,42,0,28,0,14,0,40,14,54
53,033,024000,4,"Block Group 4, Census Tract 240, King County, Washington",2142,22,17,53,13,0,59,66,61,13,29,0,30
53,033,024000,3,"Block Group 3, Census Tract 240, King County, Washington",1907,0,19,35,0,0,41,47,17,48,14,14,13
53,033,005900,1,"Block Group 1, Census Tract 59, King County, Washington",2357,0,14,0,0,0,0,0,16,0,0,0,33
53,033,005900,5,"Block Group 5, Census Tract 59, King County, Washington",1251,17,33,47,15,13,0,33,0,0,16,14,0
53,033,005900,2,"Block Group 2, Census Tract 59, King County, Washington",1243,28,0,14,0,2,0,14,12,13,13,20,18
53,033,005900,3,"Block Group 3, Census Tract 59, King County, Washington",1227,0,0,0,0,0,0,0,0,0,0,0,0
53,033,005900,4,"Block Group 4, Census Tract 59, King County, Washington",2059,0,17,59,0,0,0,28,14,0,14,0,0
53,033,025701,5,"Block Group 5, Census Tract 257.01, King County, Washington",1629,7,14,18,13,17,25,36,30,14,15,0,62
53,033,025701,3,"Block Group 3, Census Tract 257.01, King County, Washington",1164,0,1,0,43,0,0,1,0,12,0,0,57
53,033,025701,4,"Block Group 4, Census Tract 257.01, King County, Washington",1501,10,0,0,0,0,0,12,0,35,0,0,0
53,033,026500,3,"Block Group 3, Census Tract 265, King County, Washington",1641,0,0,11,11,29,0,8,11,19,7,14,43
53,033,027000,3,"Block Group 3, Census Tract 270, King County, Washington",1308,0,11,44,36,26,8,0,9,53,8,0,10
53,033,027000,2,"Block Group 2, Census Tract 270, King County, Washington",825,0,9,22,12,0,0,7,5,45,0,8,0
53,033,027701,2,"Block Group 2, Census Tract 277.01, King County, Washington",648,18,33,0,14,0,0,30,0,16,0,0,0
53,033,027701,3,"Block Group 3, Census Tract 277.01, King County, Washington",746,0,34,34,18,0,0,16,48,36,0,34,0
53,033,027701,5,"Block Group 5, Census Tract 277.01, King County, Washington",1544,49,68,35,0,0,0,15,25,16,49,0,0
53,033,027701,4,"Block Group 4, Census Tract 277.01, King County, Washington",1303,0,64,50,75,0,15,0,107,91,33,0,81
53,033,028200,1,"Block Group 1, Census Tract 282, King County, Washington",1705,1,40,25,0,0,7,16,15,103,6,0,3
53,033,028200,2,"Block Group 2, Census Tract 282, King County, Washington",2049,13,29,41,39,0,0,15,0,66,0,31,0
53,033,003500,1,"Block Group 1, Census Tract 35, King County, Washington",1412,30,26,76,36,9,0,18,18,0,27,37,18
53,033,025001,2,"Block Group 2, Census Tract 250.01, King County, Washington",1675,21,15,9,57,10,10,15,11,9,11,0,19
53,033,025001,3,"Block Group 3, Census Tract 250.01, King County, Washington",1446,18,34,45,30,24,0,22,0,59,42,0,17
53,033,025102,1,"Block Group 1, Census Tract 251.02, King County, Washington",1336,21,0,22,20,18,0,0,57,20,0,0,0
53,033,025102,2,"Block Group 2, Census Tract 251.02, King County, Washington",1549,14,30,0,0,0,0,0,0,18,0,0,29
53,033,025804,1,"Block Group 1, Census Tract 258.04, King County, Washington",1495,9,9,17,25,8,29,27,8,18,25,0,0
53,033,032328,1,"Block Group 1, Census Tract 323.28, King County, Washington",1209,0,23,28,0,35,0,19,0,29,10,36,0
53,033,001701,1,"Block Group 1, Census Tract 17.01, King County, Washington",2059,0,0,0,0,0,0,0,19,18,0,0,42
53,033,001701,2,"Block Group 2, Census Tract 17.01, King County, Washington",1220,62,48,39,0,0,0,22,47,0,0,0,0
53,033,024702,2,"Block Group 2, Census Tract 247.02, King County, Washington",1370,25,20,23,11,22,0,29,7,29,44,16,17
53,033,024702,4,"Block Group 4, Census Tract 247.02, King County, Washington",1233,17,30,23,75,15,28,28,29,51,22,11,33
53,033,024702,3,"Block Group 3, Census Tract 247.02, King County, Washington",2082,0,42,18,9,0,40,17,12,29,32,16,37
53,033,024901,4,"Block Group 4, Census Tract 249.01, King County, Washington",1267,5,0,27,25,7,9,16,11,25,33,9,10
53,033,024901,2,"Block Group 2, Census Tract 249.01, King County, Washington",1706,0,48,29,40,32,16,0,44,55,47,49,27
53,033,026002,3,"Block Group 3, Census Tract 260.02, King County, Washington",1670,44,0,13,0,0,11,0,26,10,0,15,12
53,033,031206,3,"Block Group 3, Census Tract 312.06, King County, Washington",2503,23,13,25,17,0,0,0,81,39,10,11,10
53,033,031604,1,"Block Group 1, Census Tract 316.04, King County, Washington",3321,42,12,10,11,0,0,23,36,22,11,0,0
53,033,032011,2,"Block Group 2, Census Tract 320.11, King County, Washington",2206,0,14,0,38,19,0,12,33,6,28,0,0
53,033,031706,2,"Block Group 2, Census Tract 317.06, King County, Washington",1962,20,57,34,16,39,46,0,14,34,48,82,34
53,033,031706,3,"Block Group 3, Census Tract 317.06, King County, Washington",2542,21,10,59,0,0,0,26,0,31,31,0,37
53,033,031706,1,"Block Group 1, Census Tract 317.06, King County, Washington",1781,0,16,29,0,0,0,0,0,0,30,0,0
53,033,032215,2,"Block Group 2, Census Tract 322.15, King County, Washington",3167,30,55,45,10,10,0,71,0,23,24,0,3
53,033,032329,2,"Block Group 2, Census Tract 323.29, King County, Washington",5256,33,32,58,15,41,55,45,40,150,104,31,16
53,033,032602,4,"Block Group 4, Census Tract 326.02, King County, Washington",3605,33,0,60,0,0,0,31,70,28,0,0,17
53,033,001701,3,"Block Group 3, Census Tract 17.01, King County, Washington",939,31,0,0,0,0,0,0,14,0,0,0,0
53,033,007401,4,"Block Group 4, Census Tract 74.01, King County, Washington",1427,0,0,0,0,0,0,0,0,0,0,0,0
53,033,007401,3,"Block Group 3, Census Tract 74.01, King County, Washington",1246,0,0,19,0,0,0,0,0,9,42,0,0
53,033,007401,2,"Block Group 2, Census Tract 74.01, King County, Washington",1598,22,44,0,0,0,0,0,0,23,0,18,0
53,033,007401,1,"Block Group 1, Census Tract 74.01, King County, Washington",1391,17,23,0,0,0,0,0,0,0,21,0,0
53,033,026002,1,"Block Group 1, Census Tract 260.02, King County, Washington",3752,12,47,0,0,0,0,37,49,0,0,0,0
53,033,026002,4,"Block Group 4, Census Tract 260.02, King County, Washington",1744,14,34,93,0,26,6,12,111,10,0,14,35
53,033,023604,1,"Block Group 1, Census Tract 236.04, King County, Washington",2780,24,36,0,50,12,10,0,34,22,66,0,10
53,033,023604,2,"Block Group 2, Census Tract 236.04, King County, Washington",1119,0,10,0,36,0,0,23,0,11,21,45,47
53,033,022901,1,"Block Group 1, Census Tract 229.01, King County, Washington",1553,17,25,38,39,19,7,44,38,92,25,39,68
53,033,007800,2,"Block Group 2, Census Tract 78, King County, Washington",2070,10,18,56,0,0,0,20,50,25,0,38,25
53,033,007800,4,"Block Group 4, Census Tract 78, King County, Washington",1291,0,20,0,0,0,0,0,41,17,12,0,0
53,033,023803,2,"Block Group 2, Census Tract 238.03, King County, Washington",2761,62,0,0,10,52,109,42,64,15,57,77,146
53,033,025006,1,"Block Group 1, Census Tract 250.06, King County, Washington",1422,0,0,25,35,0,0,0,9,34,9,14,16
53,033,025006,3,"Block Group 3, Census Tract 250.06, King County, Washington",1689,0,15,11,43,0,0,0,41,44,10,0,0
53,033,025005,2,"Block Group 2, Census Tract 250.05, King County, Washington",1902,0,27,0,10,0,18,0,8,19,0,0,101
53,033,025005,1,"Block Group 1, Census Tract 250.05, King County, Washington",3295,16,56,81,27,10,0,12,19,34,38,8,0
53,033,025602,2,"Block Group 2, Census Tract 256.02, King County, Washington",896,0,0,34,16,51,0,12,57,18,14,19,22
53,033,031604,2,"Block Group 2, Census Tract 316.04, King County, Washington",1000,0,12,0,0,0,0,0,12,12,11,11,0
53,033,000100,5,"Block Group 5, Census Tract 1, King County, Washington",1343,0,0,0,17,18,0,18,0,72,53,0,28
53,033,990100,0,"Block Group 0, Census Tract 9901, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,0
53,033,031202,3,"Block Group 3, Census Tract 312.02, King County, Washington",1061,30,53,12,0,46,11,14,41,0,27,33,0
53,033,031908,1,"Block Group 1, Census Tract 319.08, King County, Washington",1522,0,48,17,7,34,0,7,27,14,17,42,0
53,033,031908,3,"Block Group 3, Census Tract 319.08, King County, Washington",1364,17,22,18,17,2,9,25,23,47,8,0,17
53,033,031908,2,"Block Group 2, Census Tract 319.08, King County, Washington",1491,8,8,48,0,0,0,0,0,0,0,0,8
53,033,000500,2,"Block Group 2, Census Tract 5, King County, Washington",839,30,38,8,42,0,0,15,0,39,34,2,11
53,033,000500,3,"Block Group 3, Census Tract 5, King County, Washington",944,27,58,12,15,0,8,23,6,44,10,16,8
53,033,000500,1,"Block Group 1, Census Tract 5, King County, Washington",1360,46,37,48,32,9,23,13,34,33,26,9,23
53,033,000900,2,"Block Group 2, Census Tract 9, King County, Washington",1023,6,17,20,14,7,33,6,6,21,29,27,35
53,033,000900,1,"Block Group 1, Census Tract 9, King County, Washington",1138,6,40,30,6,11,11,14,60,26,32,0,40
53,033,012100,1,"Block Group 1, Census Tract 121, King County, Washington",1232,26,13,34,8,8,29,35,32,51,7,12,38
53,033,030314,2,"Block Group 2, Census Tract 303.14, King County, Washington",933,0,0,13,21,0,8,27,22,36,1,0,12
53,033,030314,1,"Block Group 1, Census Tract 303.14, King County, Washington",1990,0,79,62,18,0,9,29,51,20,16,54,30
53,033,030313,2,"Block Group 2, Census Tract 303.13, King County, Washington",3299,13,91,37,13,4,9,0,48,37,14,12,101
53,033,025003,1,"Block Group 1, Census Tract 250.03, King County, Washington",853,21,0,37,39,32,13,0,17,38,45,17,15
53,033,025003,2,"Block Group 2, Census Tract 250.03, King County, Washington",1418,0,27,0,0,0,0,0,22,0,0,0,6
53,033,025200,2,"Block Group 2, Census Tract 252, King County, Washington",2429,9,41,24,0,9,0,9,8,17,67,13,28
53,033,025200,5,"Block Group 5, Census Tract 252, King County, Washington",1289,10,0,37,0,8,46,10,0,29,9,0,21
53,033,026100,1,"Block Group 1, Census Tract 261, King County, Washington",1391,12,0,9,22,0,0,0,0,40,61,0,23
53,033,026100,5,"Block Group 5, Census Tract 261, King County, Washington",1351,5,53,33,0,0,5,58,39,89,0,0,0
53,033,026100,2,"Block Group 2, Census Tract 261, King County, Washington",2054,0,43,51,0,9,10,0,15,20,0,10,22
53,033,026700,3,"Block Group 3, Census Tract 267, King County, Washington",901,25,0,37,35,36,0,25,37,24,36,12,12
53,033,012100,2,"Block Group 2, Census Tract 121, King County, Washington",1540,8,26,30,20,35,14,48,22,39,31,23,9
53,033,032006,3,"Block Group 3, Census Tract 320.06, King County, Washington",1675,21,51,41,8,0,11,30,31,26,0,22,9
53,033,032006,2,"Block Group 2, Census Tract 320.06, King County, Washington",2493,38,0,44,29,40,22,40,19,89,29,41,29
53,033,032006,1,"Block Group 1, Census Tract 320.06, King County, Washington",1394,10,38,15,20,9,0,38,38,10,45,10,0
53,033,032104,1,"Block Group 1, Census Tract 321.04, King County, Washington",2948,25,22,68,12,13,37,23,27,105,35,33,13
53,033,032104,2,"Block Group 2, Census Tract 321.04, King County, Washington",2200,39,0,0,34,13,21,92,0,12,96,44,25
53,033,032317,1,"Block Group 1, Census Tract 323.17, King County, Washington",1837,36,0,52,34,0,2,0,26,25,46,0,5
53,033,032317,2,"Block Group 2, Census Tract 323.17, King County, Washington",1474,0,0,25,0,20,25,0,0,25,43,0,0
53,033,032325,1,"Block Group 1, Census Tract 323.25, King County, Washington",643,13,0,8,19,0,0,0,0,0,0,19,0
53,033,032325,2,"Block Group 2, Census Tract 323.25, King County, Washington",2427,52,0,0,0,0,0,56,19,0,37,0,40
53,033,032309,1,"Block Group 1, Census Tract 323.09, King County, Washington",1580,0,16,0,3,0,0,0,0,12,6,6,109
53,033,031704,3,"Block Group 3, Census Tract 317.04, King County, Washington",2793,0,23,12,7,0,5,0,6,67,0,6,39
53,033,031704,1,"Block Group 1, Census Tract 317.04, King County, Washington",1570,7,57,6,2,13,7,7,13,7,10,1,13
53,033,032313,3,"Block Group 3, Census Tract 323.13, King County, Washington",830,0,0,0,0,28,0,0,0,0,0,26,0
53,033,032313,2,"Block Group 2, Census Tract 323.13, King County, Washington",1417,0,0,30,14,56,15,15,0,46,27,44,47
53,033,026200,4,"Block Group 4, Census Tract 262, King County, Washington",1583,18,32,1,0,5,98,8,10,10,12,18,11
53,033,026200,2,"Block Group 2, Census Tract 262, King County, Washington",1621,29,0,17,0,11,0,86,0,0,0,11,12
53,033,027702,1,"Block Group 1, Census Tract 277.02, King County, Washington",620,0,51,14,29,30,0,37,14,26,46,32,0
53,033,027702,4,"Block Group 4, Census Tract 277.02, King County, Washington",1032,0,45,80,24,13,0,42,26,33,28,15,37
53,033,029802,6,"Block Group 6, Census Tract 298.02, King County, Washington",2869,0,0,97,0,17,0,14,15,125,0,0,22
53,033,029802,1,"Block Group 1, Census Tract 298.02, King County, Washington",684,0,0,0,54,0,0,16,0,81,27,14,19
53,033,029802,2,"Block Group 2, Census Tract 298.02, King County, Washington",1041,14,12,26,0,0,0,0,61,0,18,4,26
53,033,029802,5,"Block Group 5, Census Tract 298.02, King County, Washington",1635,15,28,28,16,0,0,54,11,25,0,0,15
53,033,029902,3,"Block Group 3, Census Tract 299.02, King County, Washington",2128,5,17,80,34,16,0,35,30,83,8,9,0
53,033,029902,1,"Block Group 1, Census Tract 299.02, King County, Washington",1189,16,31,40,0,5,27,30,10,18,22,0,10
53,033,032323,2,"Block Group 2, Census Tract 323.23, King County, Washington",1536,0,20,17,0,40,75,0,19,35,65,22,150
53,033,032323,4,"Block Group 4, Census Tract 323.23, King County, Washington",1116,0,14,19,0,0,0,34,0,19,0,0,0
53,033,032323,3,"Block Group 3, Census Tract 323.23, King County, Washington",1742,0,25,63,0,0,0,13,17,31,0,18,0
53,033,031903,4,"Block Group 4, Census Tract 319.03, King County, Washington",1317,49,0,31,4,50,5,20,0,50,15,0,16
53,033,031903,2,"Block Group 2, Census Tract 319.03, King County, Washington",2155,16,0,39,60,15,54,31,23,33,60,54,15
53,033,028802,4,"Block Group 4, Census Tract 288.02, King County, Washington",2526,0,12,9,0,0,16,10,0,26,0,0,0
53,033,028802,2,"Block Group 2, Census Tract 288.02, King County, Washington",1412,68,40,24,0,0,0,11,12,47,0,18,34
53,033,028802,3,"Block Group 3, Census Tract 288.02, King County, Washington",800,0,0,0,0,14,0,0,0,37,0,0,26
53,033,032102,1,"Block Group 1, Census Tract 321.02, King County, Washington",1141,7,0,50,24,8,0,7,44,32,0,0,6
53,033,032102,2,"Block Group 2, Census Tract 321.02, King County, Washington",1077,0,7,20,32,0,0,18,9,8,25,0,18
53,033,032102,3,"Block Group 3, Census Tract 321.02, King County, Washington",1553,0,17,22,39,24,0,8,0,28,19,36,2
53,033,032211,1,"Block Group 1, Census Tract 322.11, King County, Washington",1756,0,21,26,1,9,2,43,0,34,20,0,2
53,033,032211,2,"Block Group 2, Census Tract 322.11, King County, Washington",1708,17,10,44,0,9,0,17,46,17,28,0,0
53,033,032211,3,"Block Group 3, Census Tract 322.11, King County, Washington",1583,0,26,28,10,0,0,9,39,38,0,0,9
53,033,000600,4,"Block Group 4, Census Tract 6, King County, Washington",1701,61,18,0,0,0,0,17,19,27,19,0,16
53,033,000600,6,"Block Group 6, Census Tract 6, King County, Washington",1281,0,0,0,0,12,3,3,0,20,17,0,8
53,033,000600,1,"Block Group 1, Census Tract 6, King County, Washington",1279,0,9,50,18,29,0,47,0,35,20,0,32
53,033,000600,2,"Block Group 2, Census Tract 6, King County, Washington",1107,30,2,19,18,42,0,13,24,9,0,0,163
53,033,000600,3,"Block Group 3, Census Tract 6, King County, Washington",1685,21,34,9,33,38,16,12,20,52,19,13,16
53,033,000600,5,"Block Group 5, Census Tract 6, King County, Washington",1150,20,15,26,0,0,0,18,20,40,16,0,0
53,033,004200,1,"Block Group 1, Census Tract 42, King County, Washington",1686,33,74,37,38,21,17,33,85,60,18,20,33
53,033,004200,5,"Block Group 5, Census Tract 42, King County, Washington",1166,16,49,60,0,0,0,14,0,12,19,0,0
53,033,004600,3,"Block Group 3, Census Tract 46, King County, Washington",882,8,1,15,7,0,0,8,24,0,7,0,0
53,033,004600,2,"Block Group 2, Census Tract 46, King County, Washington",1547,18,33,21,14,0,0,7,22,17,8,0,16
53,033,006000,1,"Block Group 1, Census Tract 60, King County, Washington",1749,15,0,35,15,32,0,51,17,64,18,16,0
53,033,006000,4,"Block Group 4, Census Tract 60, King County, Washington",1482,0,16,0,0,0,0,0,15,0,0,0,0
53,033,006000,3,"Block Group 3, Census Tract 60, King County, Washington",1584,21,0,17,29,0,13,20,0,0,16,15,17
53,033,006300,3,"Block Group 3, Census Tract 63, King County, Washington",1478,0,0,0,0,0,0,35,0,32,52,0,13
53,033,006300,4,"Block Group 4, Census Tract 63, King County, Washington",1450,33,0,67,18,7,0,36,33,36,43,0,0
53,033,007700,1,"Block Group 1, Census Tract 77, King County, Washington",1476,43,0,16,0,0,0,14,15,0,33,0,14
53,033,007700,2,"Block Group 2, Census Tract 77, King County, Washington",1079,20,0,38,0,5,5,28,52,15,17,0,4
53,033,007700,3,"Block Group 3, Census Tract 77, King County, Washington",1077,0,17,0,0,0,0,0,0,22,0,0,0
53,033,029304,2,"Block Group 2, Census Tract 293.04, King County, Washington",1505,34,27,26,0,0,8,12,29,38,7,0,34
53,033,029304,1,"Block Group 1, Census Tract 293.04, King County, Washington",1042,30,24,0,10,5,0,42,8,28,9,5,0
53,033,029304,4,"Block Group 4, Census Tract 293.04, King County, Washington",1130,7,23,35,10,15,25,18,22,35,23,30,2
53,033,031605,2,"Block Group 2, Census Tract 316.05, King County, Washington",1801,41,10,32,18,0,0,34,12,38,8,0,0
53,033,031605,3,"Block Group 3, Census Tract 316.05, King County, Washington",1231,0,13,25,12,0,12,0,11,26,12,0,0
53,033,025102,4,"Block Group 4, Census Tract 251.02, King County, Washington",1534,19,33,69,0,0,0,36,54,19,0,0,0
53,033,029601,5,"Block Group 5, Census Tract 296.01, King County, Washington",1493,0,31,0,0,0,0,0,13,0,16,0,0
53,033,007200,3,"Block Group 3, Census Tract 72, King County, Washington",2590,0,0,69,0,0,99,0,0,0,0,0,0
53,033,032210,3,"Block Group 3, Census Tract 322.10, King County, Washington",8207,47,105,137,0,43,0,105,0,51,24,0,0
53,033,030100,2,"Block Group 2, Census Tract 301, King County, Washington",1055,34,44,16,13,35,0,17,43,51,0,36,44
53,033,030100,3,"Block Group 3, Census Tract 301, King County, Washington",1433,47,0,105,0,0,2,32,65,102,0,2,6
53,033,030100,6,"Block Group 6, Census Tract 301, King County, Washington",1007,0,18,11,0,14,0,18,0,10,14,14,0
53,033,030100,1,"Block Group 1, Census Tract 301, King County, Washington",952,28,41,56,34,0,0,0,65,66,0,0,13
53,033,030304,1,"Block Group 1, Census Tract 303.04, King County, Washington",1882,62,32,33,7,0,11,29,11,54,0,29,0
53,033,032402,3,"Block Group 3, Census Tract 324.02, King County, Washington",1628,14,25,75,0,15,25,25,46,21,50,15,16
53,033,032402,4,"Block Group 4, Census Tract 324.02, King County, Washington",881,48,15,0,13,0,0,0,13,0,13,0,0
53,033,032402,2,"Block Group 2, Census Tract 324.02, King County, Washington",2147,49,0,0,0,0,0,17,31,15,0,0,18
53,033,032800,3,"Block Group 3, Census Tract 328, King County, Washington",445,22,11,15,5,8,5,8,19,20,9,6,8
53,033,032800,2,"Block Group 2, Census Tract 328, King County, Washington",1280,33,11,11,17,0,0,13,32,17,10,10,0
53,033,000100,2,"Block Group 2, Census Tract 1, King County, Washington",1597,63,49,67,18,0,5,15,0,33,53,24,53
53,033,000100,1,"Block Group 1, Census Tract 1, King County, Washington",1281,36,67,69,0,0,29,16,61,17,16,18,45
53,033,000800,2,"Block Group 2, Census Tract 8, King County, Washington",1585,24,28,45,5,1,9,11,15,54,25,30,20
53,033,007800,3,"Block Group 3, Census Tract 78, King County, Washington",1175,29,13,33,0,0,0,12,39,0,0,0,47
53,033,000300,1,"Block Group 1, Census Tract 3, King County, Washington",1319,11,11,10,16,0,0,9,42,18,40,8,3
53,033,000300,2,"Block Group 2, Census Tract 3, King County, Washington",1634,9,18,8,0,8,10,0,10,30,8,28,4
53,033,003300,2,"Block Group 2, Census Tract 33, King County, Washington",948,0,19,10,0,0,0,0,16,0,0,11,0
53,033,003300,1,"Block Group 1, Census Tract 33, King County, Washington",1659,0,58,18,0,0,0,20,38,0,0,0,0
53,033,003300,5,"Block Group 5, Census Tract 33, King County, Washington",1289,0,0,0,37,0,0,0,0,0,19,0,0
53,033,003300,3,"Block Group 3, Census Tract 33, King County, Washington",2626,18,23,0,0,18,1,0,53,0,20,0,14
53,033,003300,4,"Block Group 4, Census Tract 33, King County, Washington",1683,0,21,16,0,0,0,13,21,0,0,0,0
53,033,020402,1,"Block Group 1, Census Tract 204.02, King County, Washington",1214,15,39,57,13,16,0,16,26,33,15,1,1
53,033,020402,3,"Block Group 3, Census Tract 204.02, King County, Washington",848,0,46,16,14,0,16,14,33,16,0,15,0
53,033,020402,2,"Block Group 2, Census Tract 204.02, King County, Washington",1081,0,2,15,31,15,4,0,16,30,17,32,0
53,033,020402,5,"Block Group 5, Census Tract 204.02, King County, Washington",1311,0,31,0,0,0,0,0,16,0,0,34,15
53,033,020402,4,"Block Group 4, Census Tract 204.02, King County, Washington",1056,0,61,17,49,0,0,16,60,16,47,0,14
53,033,022006,3,"Block Group 3, Census Tract 220.06, King County, Washington",1214,0,47,0,5,0,44,11,40,26,15,9,75
53,033,022006,2,"Block Group 2, Census Tract 220.06, King County, Washington",1364,11,16,11,29,0,4,12,22,22,25,4,0
